run_id,run_time,forecast_timestamp,open,high,low,close,current_price_at_run
20260829_090000,2026-08-29 09:00:00-07:00,2026-09-01 01:00:00,6.8345547,6.9881334,6.747091,6.856501,7.332
20260829_090000,2026-08-29 09:00:00-07:00,2026-09-01 05:00:00,6.8444653,6.9113746,6.7024374,6.785445,7.332
20260829_090000,2026-08-29 09:00:00-07:00,2026-09-01 09:00:00,6.792745,6.892256,6.707184,6.8100953,7.332
20260829_090000,2026-08-29 09:00:00-07:00,2026-09-01 13:00:00,6.780414,6.8617897,6.711499,6.7820144,7.332
20260829_090000,2026-08-29 09:00:00-07:00,2026-09-01 17:00:00,6.743979,6.797545,6.6307583,6.7352834,7.332
20260829_090000,2026-08-29 09:00:00-07:00,2026-09-01 21:00:00,6.676984,6.767505,6.591363,6.7082453,7.332
20260829_090000,2026-08-29 09:00:00-07:00,2026-09-02 01:00:00,6.669639,6.7962117,6.613485,6.7189217,7.332
20260829_090000,2026-08-29 09:00:00-07:00,2026-09-02 05:00:00,6.677597,6.8052955,6.563925,6.677598,7.332
20260829_090000,2026-08-29 09:00:00-07:00,2026-09-02 09:00:00,6.67252,6.7840242,6.617116,6.702562,7.332
20260829_090000,2026-08-29 09:00:00-07:00,2026-09-02 13:00:00,6.689462,6.780075,6.575692,6.6633644,7.332
20260829_090000,2026-08-29 09:00:00-07:00,2026-09-02 17:00:00,6.657287,6.7309437,6.570429,6.682334,7.332
20260829_090000,2026-08-29 09:00:00-07:00,2026-09-02 21:00:00,6.6500015,6.69881,6.568688,6.6107416,7.332
20260829_090000,2026-08-29 09:00:00-07:00,2026-09-03 01:00:00,6.607072,6.7097054,6.5324273,6.617789,7.332
20260829_090000,2026-08-29 09:00:00-07:00,2026-09-03 05:00:00,6.6097803,6.6534343,6.5468388,6.59265,7.332
20260829_090000,2026-08-29 09:00:00-07:00,2026-09-03 09:00:00,6.595268,6.618574,6.531646,6.558859,7.332
20260829_090000,2026-08-29 09:00:00-07:00,2026-09-03 13:00:00,6.536002,6.62007,6.4801383,6.546182,7.332
20260829_090000,2026-08-29 09:00:00-07:00,2026-09-03 17:00:00,6.516888,6.649041,6.4149776,6.556751,7.332
20260829_090000,2026-08-29 09:00:00-07:00,2026-09-03 21:00:00,6.5056424,6.62477,6.360921,6.480467,7.332
20260829_090000,2026-08-29 09:00:00-07:00,2026-09-04 01:00:00,6.469325,6.582896,6.430123,6.526547,7.332
20260829_090000,2026-08-29 09:00:00-07:00,2026-09-04 05:00:00,6.511569,6.5667124,6.4251566,6.460183,7.332
20260829_090000,2026-08-29 09:00:00-07:00,2026-09-04 09:00:00,6.4515038,6.5227904,6.3349457,6.463452,7.332
20260829_090000,2026-08-29 09:00:00-07:00,2026-09-04 13:00:00,6.471886,6.559945,6.37175,6.455816,7.332
20260829_090000,2026-08-29 09:00:00-07:00,2026-09-04 17:00:00,6.4618673,6.5374475,6.3453712,6.473917,7.332
20260829_090000,2026-08-29 09:00:00-07:00,2026-09-04 21:00:00,6.462582,6.5194807,6.372452,6.477695,7.332
20260829_090000,2026-08-29 09:00:00-07:00,2026-09-05 01:00:00,6.502185,6.5688477,6.441145,6.5080175,7.332
20260829_090000,2026-08-29 09:00:00-07:00,2026-09-05 05:00:00,6.499824,6.561443,6.444248,6.5125785,7.332
20260829_090000,2026-08-29 09:00:00-07:00,2026-09-05 09:00:00,6.516246,6.6108522,6.48934,6.56698,7.332
20260829_090000,2026-08-29 09:00:00-07:00,2026-09-05 13:00:00,6.5693207,6.6437683,6.446991,6.515547,7.332
20260829_090000,2026-08-29 09:00:00-07:00,2026-09-05 17:00:00,6.509397,6.6395698,6.473213,6.5757704,7.332
20260829_090000,2026-08-29 09:00:00-07:00,2026-09-05 21:00:00,6.5620375,6.6239433,6.489458,6.5574007,7.332
20260829_090000,2026-08-29 09:00:00-07:00,2026-09-06 01:00:00,6.541872,6.591218,6.419794,6.529236,7.332
20260829_090000,2026-08-29 09:00:00-07:00,2026-09-06 05:00:00,6.5314884,6.594142,6.4821234,6.522273,7.332
20260829_090000,2026-08-29 09:00:00-07:00,2026-09-06 09:00:00,6.52604,6.58414,6.4229493,6.5065293,7.332
20260829_130000,2026-08-29 13:00:00-07:00,2026-08-29 17:00:00,7.27911,7.338992,7.1644325,7.2259088,7.321
20260829_130000,2026-08-29 13:00:00-07:00,2026-08-29 21:00:00,7.20567,7.2784276,7.110385,7.167711,7.321
20260829_130000,2026-08-29 13:00:00-07:00,2026-08-30 01:00:00,7.1504517,7.2347608,7.059111,7.1405706,7.321
20260829_130000,2026-08-29 13:00:00-07:00,2026-08-30 05:00:00,7.1202936,7.199734,7.0488524,7.1269464,7.321
20260829_130000,2026-08-29 13:00:00-07:00,2026-08-30 09:00:00,7.111957,7.211993,7.055636,7.132388,7.321
20260829_130000,2026-08-29 13:00:00-07:00,2026-08-30 13:00:00,7.115669,7.2030973,7.045558,7.110459,7.321
20260829_130000,2026-08-29 13:00:00-07:00,2026-08-30 17:00:00,7.0907035,7.186183,7.016283,7.088764,7.321
20260829_130000,2026-08-29 13:00:00-07:00,2026-08-30 21:00:00,7.079053,7.134692,7.014446,7.075326,7.321
20260829_130000,2026-08-29 13:00:00-07:00,2026-08-31 01:00:00,7.0398097,7.1512065,6.979903,7.0274396,7.321
20260829_130000,2026-08-29 13:00:00-07:00,2026-08-31 05:00:00,7.0180783,7.135724,6.8826227,6.992412,7.321
20260829_130000,2026-08-29 13:00:00-07:00,2026-08-31 09:00:00,6.8915973,6.986273,6.8006754,6.889631,7.321
20260829_130000,2026-08-29 13:00:00-07:00,2026-08-31 13:00:00,6.8909216,7.029916,6.8394303,6.9576645,7.321
20260829_130000,2026-08-29 13:00:00-07:00,2026-08-31 17:00:00,6.9374723,7.023945,6.864325,6.929384,7.321
20260829_130000,2026-08-29 13:00:00-07:00,2026-08-31 21:00:00,6.907594,6.982798,6.8067303,6.859143,7.321
20260829_130000,2026-08-29 13:00:00-07:00,2026-09-01 01:00:00,6.8541045,7.0081224,6.7677016,6.887616,7.321
20260829_130000,2026-08-29 13:00:00-07:00,2026-09-01 05:00:00,6.850553,6.9483094,6.7927036,6.8958206,7.321
20260829_130000,2026-08-29 13:00:00-07:00,2026-09-01 09:00:00,6.8772826,6.914243,6.788118,6.833143,7.321
20260829_130000,2026-08-29 13:00:00-07:00,2026-09-01 13:00:00,6.776772,6.909967,6.717566,6.8105083,7.321
20260829_130000,2026-08-29 13:00:00-07:00,2026-09-01 17:00:00,6.7925115,6.846651,6.722649,6.785378,7.321
20260829_130000,2026-08-29 13:00:00-07:00,2026-09-01 21:00:00,6.7433105,6.854916,6.704841,6.7953825,7.321
20260829_130000,2026-08-29 13:00:00-07:00,2026-09-02 01:00:00,6.788386,6.8183236,6.7187243,6.7591047,7.321
20260829_130000,2026-08-29 13:00:00-07:00,2026-09-02 05:00:00,6.7771235,6.821645,6.7077584,6.75283,7.321
20260829_130000,2026-08-29 13:00:00-07:00,2026-09-02 09:00:00,6.7141876,6.828809,6.5992556,6.714789,7.321
20260829_130000,2026-08-29 13:00:00-07:00,2026-09-02 13:00:00,6.711992,6.7893047,6.6595225,6.7200747,7.321
20260829_130000,2026-08-29 13:00:00-07:00,2026-09-02 17:00:00,6.7148495,6.7716427,6.662886,6.717594,7.321
20260829_130000,2026-08-29 13:00:00-07:00,2026-09-02 21:00:00,6.7233176,6.777463,6.6298714,6.7385874,7.321
20260829_130000,2026-08-29 13:00:00-07:00,2026-09-03 01:00:00,6.70927,6.789143,6.644974,6.721652,7.321
20260829_130000,2026-08-29 13:00:00-07:00,2026-09-03 05:00:00,6.697464,6.7649465,6.632275,6.7014747,7.321
20260829_130000,2026-08-29 13:00:00-07:00,2026-09-03 09:00:00,6.700123,6.745152,6.6254673,6.66856,7.321
20260829_130000,2026-08-29 13:00:00-07:00,2026-09-03 13:00:00,6.669226,6.7535405,6.6061068,6.6621256,7.321
20260829_130000,2026-08-29 13:00:00-07:00,2026-09-03 17:00:00,6.6508846,6.7501354,6.5536976,6.6785946,7.321
20260829_130000,2026-08-29 13:00:00-07:00,2026-09-03 21:00:00,6.644553,6.731151,6.554145,6.6493692,7.321
20260829_130000,2026-08-29 13:00:00-07:00,2026-09-04 01:00:00,6.6722045,6.721756,6.6247797,6.676799,7.321
20260829_130000,2026-08-29 13:00:00-07:00,2026-09-04 05:00:00,6.639144,6.768376,6.5844045,6.687737,7.321
20260829_130000,2026-08-29 13:00:00-07:00,2026-09-04 09:00:00,6.656459,6.792842,6.586245,6.694877,7.321
20260829_130000,2026-08-29 13:00:00-07:00,2026-09-04 13:00:00,6.684543,6.747175,6.611536,6.6582303,7.321
20260829_130000,2026-08-29 13:00:00-07:00,2026-09-04 17:00:00,6.676307,6.7521877,6.6297064,6.705698,7.321
20260829_130000,2026-08-29 13:00:00-07:00,2026-09-04 21:00:00,6.683136,6.7594805,6.5599637,6.659716,7.321
20260829_130000,2026-08-29 13:00:00-07:00,2026-09-05 01:00:00,6.637624,6.7537003,6.5830855,6.627237,7.321
20260829_130000,2026-08-29 13:00:00-07:00,2026-09-05 05:00:00,6.597796,6.6930923,6.45443,6.621573,7.321
20260829_130000,2026-08-29 13:00:00-07:00,2026-09-05 09:00:00,6.598007,6.6990256,6.545068,6.6452446,7.321
20260829_130000,2026-08-29 13:00:00-07:00,2026-09-05 13:00:00,6.6368847,6.743322,6.510105,6.661117,7.321
20260829_130000,2026-08-29 13:00:00-07:00,2026-09-05 17:00:00,6.6358128,6.6932383,6.498636,6.606399,7.321
20260829_130000,2026-08-29 13:00:00-07:00,2026-09-05 21:00:00,6.588965,6.662006,6.503212,6.5779824,7.321
20260829_130000,2026-08-29 13:00:00-07:00,2026-09-06 01:00:00,6.58324,6.6510825,6.521291,6.572704,7.321
20260829_130000,2026-08-29 13:00:00-07:00,2026-09-06 05:00:00,6.5713058,6.627999,6.539193,6.5944543,7.321
20260829_130000,2026-08-29 13:00:00-07:00,2026-09-06 09:00:00,6.5745735,6.6270466,6.3958955,6.530976,7.321
20260829_130000,2026-08-29 13:00:00-07:00,2026-09-06 13:00:00,6.556068,6.598009,6.4497294,6.513667,7.321
20260829_210000,2026-08-29 21:00:00-07:00,2026-08-30 01:00:00,7.233122,7.299499,7.1664915,7.2310953,7.297
20260829_210000,2026-08-29 21:00:00-07:00,2026-08-30 05:00:00,7.2287307,7.3022027,7.158471,7.222975,7.297
20260829_210000,2026-08-29 21:00:00-07:00,2026-08-30 09:00:00,7.2146006,7.2773714,7.154147,7.2171354,7.297
20260829_210000,2026-08-29 21:00:00-07:00,2026-08-30 13:00:00,7.2047133,7.271058,7.1388407,7.20622,7.297
20260829_210000,2026-08-29 21:00:00-07:00,2026-08-30 17:00:00,7.1904693,7.257168,7.1080947,7.1655397,7.297
20260829_210000,2026-08-29 21:00:00-07:00,2026-08-30 21:00:00,7.1527486,7.217865,7.0862265,7.152145,7.297
20260829_210000,2026-08-29 21:00:00-07:00,2026-08-31 01:00:00,7.1476464,7.2409153,7.0819716,7.154545,7.297
20260829_210000,2026-08-29 21:00:00-07:00,2026-08-31 05:00:00,7.1428275,7.227884,7.021944,7.075599,7.297
20260829_210000,2026-08-29 21:00:00-07:00,2026-08-31 09:00:00,7.0550714,7.126312,6.9840355,7.057987,7.297
20260829_210000,2026-08-29 21:00:00-07:00,2026-08-31 13:00:00,7.0310774,7.136126,6.9621,7.0344505,7.297
20260829_210000,2026-08-29 21:00:00-07:00,2026-08-31 17:00:00,6.9911566,7.129421,6.8019094,6.949449,7.297
20260829_210000,2026-08-29 21:00:00-07:00,2026-08-31 21:00:00,6.8880224,7.109086,6.771168,6.902651,7.297
20260829_210000,2026-08-29 21:00:00-07:00,2026-09-01 01:00:00,6.8532305,6.9694996,6.7207756,6.824194,7.297
20260829_210000,2026-08-29 21:00:00-07:00,2026-09-01 05:00:00,6.774092,6.9127107,6.684689,6.842911,7.297
20260829_210000,2026-08-29 21:00:00-07:00,2026-09-01 09:00:00,6.821017,6.8720174,6.7510386,6.8131995,7.297
20260829_210000,2026-08-29 21:00:00-07:00,2026-09-01 13:00:00,6.794167,6.933563,6.723463,6.8368826,7.297
20260829_210000,2026-08-29 21:00:00-07:00,2026-09-01 17:00:00,6.8423676,6.8972316,6.7465625,6.791067,7.297
20260829_210000,2026-08-29 21:00:00-07:00,2026-09-01 21:00:00,6.738025,6.853945,6.6008754,6.752291,7.297
20260829_210000,2026-08-29 21:00:00-07:00,2026-09-02 01:00:00,6.728285,6.7893324,6.678509,6.750848,7.297
20260829_210000,2026-08-29 21:00:00-07:00,2026-09-02 05:00:00,6.742014,6.798381,6.6531086,6.7059264,7.297
20260829_210000,2026-08-29 21:00:00-07:00,2026-09-02 09:00:00,6.729238,6.784126,6.6721835,6.728032,7.297
20260829_210000,2026-08-29 21:00:00-07:00,2026-09-02 13:00:00,6.696204,6.8303504,6.650731,6.7684116,7.297
20260829_210000,2026-08-29 21:00:00-07:00,2026-09-02 17:00:00,6.6791883,6.7442164,6.6312504,6.68578,7.297
20260829_210000,2026-08-29 21:00:00-07:00,2026-09-02 21:00:00,6.716071,6.782871,6.651948,6.701761,7.297
20260829_210000,2026-08-29 21:00:00-07:00,2026-09-03 01:00:00,6.6772385,6.755443,6.6026053,6.672777,7.297
20260829_210000,2026-08-29 21:00:00-07:00,2026-09-03 05:00:00,6.6783824,6.7030635,6.6177573,6.6456194,7.297
20260829_210000,2026-08-29 21:00:00-07:00,2026-09-03 09:00:00,6.6561627,6.7096605,6.554394,6.6315465,7.297
20260829_210000,2026-08-29 21:00:00-07:00,2026-09-03 13:00:00,6.6336684,6.7291403,6.580226,6.669608,7.297
20260829_210000,2026-08-29 21:00:00-07:00,2026-09-03 17:00:00,6.6804695,6.733636,6.614544,6.658486,7.297
20260829_210000,2026-08-29 21:00:00-07:00,2026-09-03 21:00:00,6.6760745,6.72005,6.5691195,6.614528,7.297
20260829_210000,2026-08-29 21:00:00-07:00,2026-09-04 01:00:00,6.630443,6.685738,6.55018,6.5812044,7.297
20260829_210000,2026-08-29 21:00:00-07:00,2026-09-04 05:00:00,6.550991,6.6326985,6.44972,6.5589223,7.297
20260829_210000,2026-08-29 21:00:00-07:00,2026-09-04 09:00:00,6.528118,6.6770015,6.4646554,6.618373,7.297
20260829_210000,2026-08-29 21:00:00-07:00,2026-09-04 13:00:00,6.580593,6.646341,6.399213,6.5497293,7.297
20260829_210000,2026-08-29 21:00:00-07:00,2026-09-04 17:00:00,6.5404043,6.6349034,6.4673095,6.552913,7.297
20260829_210000,2026-08-29 21:00:00-07:00,2026-09-04 21:00:00,6.5626783,6.641865,6.514636,6.5911636,7.297
20260829_210000,2026-08-29 21:00:00-07:00,2026-09-05 01:00:00,6.58517,6.655435,6.5393643,6.6204333,7.297
20260829_210000,2026-08-29 21:00:00-07:00,2026-09-05 05:00:00,6.6293554,6.6636915,6.5557523,6.5908923,7.297
20260829_210000,2026-08-29 21:00:00-07:00,2026-09-05 09:00:00,6.5649033,6.629007,6.506963,6.600255,7.297
20260829_210000,2026-08-29 21:00:00-07:00,2026-09-05 13:00:00,6.5486326,6.6305504,6.4832087,6.544527,7.297
20260829_210000,2026-08-29 21:00:00-07:00,2026-09-05 17:00:00,6.555299,6.6143475,6.4534726,6.546463,7.297
20260829_210000,2026-08-29 21:00:00-07:00,2026-09-05 21:00:00,6.526138,6.580825,6.462555,6.515234,7.297
20260829_210000,2026-08-29 21:00:00-07:00,2026-09-06 01:00:00,6.5460305,6.571513,6.49893,6.5279493,7.297
20260829_210000,2026-08-29 21:00:00-07:00,2026-09-06 05:00:00,6.537764,6.6108894,6.4572654,6.5323534,7.297
20260829_210000,2026-08-29 21:00:00-07:00,2026-09-06 09:00:00,6.52007,6.590101,6.462795,6.537573,7.297
20260829_210000,2026-08-29 21:00:00-07:00,2026-09-06 13:00:00,6.5377226,6.607753,6.4778566,6.54593,7.297
20260829_210000,2026-08-29 21:00:00-07:00,2026-09-06 17:00:00,6.551942,6.6483994,6.4749007,6.5873313,7.297
20260829_210000,2026-08-29 21:00:00-07:00,2026-09-06 21:00:00,6.536469,6.623985,6.379067,6.522086,7.297
20260830_050000,2026-08-30 05:00:00-07:00,2026-08-30 09:00:00,7.397374,7.4739375,7.3273325,7.404367,7.429
20260830_050000,2026-08-30 05:00:00-07:00,2026-08-30 13:00:00,7.3891964,7.4756594,7.3284764,7.4110074,7.429
20260830_050000,2026-08-30 05:00:00-07:00,2026-08-30 17:00:00,7.3932366,7.459413,7.3046546,7.3760614,7.429
20260830_050000,2026-08-30 05:00:00-07:00,2026-08-30 21:00:00,7.3597713,7.425663,7.293167,7.3623223,7.429
20260830_050000,2026-08-30 05:00:00-07:00,2026-08-31 01:00:00,7.3368454,7.3971243,7.254488,7.318041,7.429
20260830_050000,2026-08-30 05:00:00-07:00,2026-08-31 05:00:00,7.3021207,7.3729625,7.224444,7.2885084,7.429
20260830_050000,2026-08-30 05:00:00-07:00,2026-08-31 09:00:00,7.274603,7.340179,7.187681,7.257789,7.429
20260830_050000,2026-08-30 05:00:00-07:00,2026-08-31 13:00:00,7.2435336,7.346018,7.16834,7.23463,7.429
20260830_050000,2026-08-30 05:00:00-07:00,2026-08-31 17:00:00,7.1982727,7.286847,7.1026287,7.17751,7.429
20260830_050000,2026-08-30 05:00:00-07:00,2026-08-31 21:00:00,7.1562734,7.2193003,7.027592,7.104904,7.429
20260830_050000,2026-08-30 05:00:00-07:00,2026-09-01 01:00:00,7.097979,7.1870184,7.037806,7.1227136,7.429
20260830_050000,2026-08-30 05:00:00-07:00,2026-09-01 05:00:00,7.0872703,7.1780114,6.9942408,7.038627,7.429
20260830_050000,2026-08-30 05:00:00-07:00,2026-09-01 09:00:00,7.0315638,7.1478195,6.95522,7.031958,7.429
20260830_050000,2026-08-30 05:00:00-07:00,2026-09-01 13:00:00,6.961246,7.1222606,6.89969,6.9779735,7.429
20260830_050000,2026-08-30 05:00:00-07:00,2026-09-01 17:00:00,6.9421506,7.0680966,6.7431765,6.9581017,7.429
20260830_050000,2026-08-30 05:00:00-07:00,2026-09-01 21:00:00,6.8869534,6.9659023,6.794652,6.8847346,7.429
20260830_050000,2026-08-30 05:00:00-07:00,2026-09-02 01:00:00,6.882582,6.9350624,6.7778006,6.8347716,7.429
20260830_050000,2026-08-30 05:00:00-07:00,2026-09-02 05:00:00,6.828612,6.93256,6.703961,6.7816424,7.429
20260830_050000,2026-08-30 05:00:00-07:00,2026-09-02 09:00:00,6.7224717,6.81638,6.571474,6.753498,7.429
20260830_050000,2026-08-30 05:00:00-07:00,2026-09-02 13:00:00,6.6664357,6.8449745,6.5375795,6.695879,7.429
20260830_050000,2026-08-30 05:00:00-07:00,2026-09-02 17:00:00,6.7153783,6.784012,6.645668,6.7135878,7.429
20260830_050000,2026-08-30 05:00:00-07:00,2026-09-02 21:00:00,6.6890807,6.792299,6.6024947,6.6925826,7.429
20260830_050000,2026-08-30 05:00:00-07:00,2026-09-03 01:00:00,6.6962466,6.780436,6.6232266,6.6944203,7.429
20260830_050000,2026-08-30 05:00:00-07:00,2026-09-03 05:00:00,6.7125926,6.7615175,6.659462,6.705815,7.429
20260830_050000,2026-08-30 05:00:00-07:00,2026-09-03 09:00:00,6.6838355,6.73665,6.6285324,6.6909947,7.429
20260830_050000,2026-08-30 05:00:00-07:00,2026-09-03 13:00:00,6.690123,6.7596383,6.6112866,6.6655045,7.429
20260830_050000,2026-08-30 05:00:00-07:00,2026-09-03 17:00:00,6.65807,6.7304173,6.5874457,6.6211886,7.429
20260830_050000,2026-08-30 05:00:00-07:00,2026-09-03 21:00:00,6.5977387,6.6640005,6.5107737,6.5966096,7.429
20260830_050000,2026-08-30 05:00:00-07:00,2026-09-04 01:00:00,6.584491,6.661381,6.5160513,6.6159153,7.429
20260830_050000,2026-08-30 05:00:00-07:00,2026-09-04 05:00:00,6.589754,6.6929255,6.541368,6.6230145,7.429
20260830_050000,2026-08-30 05:00:00-07:00,2026-09-04 09:00:00,6.629908,6.7116036,6.5716286,6.6499434,7.429
20260830_050000,2026-08-30 05:00:00-07:00,2026-09-04 13:00:00,6.6558995,6.764432,6.5195713,6.658728,7.429
20260830_050000,2026-08-30 05:00:00-07:00,2026-09-04 17:00:00,6.637152,6.692442,6.5120645,6.6491547,7.429
20260830_050000,2026-08-30 05:00:00-07:00,2026-09-04 21:00:00,6.651494,6.6810603,6.5745583,6.608081,7.429
20260830_050000,2026-08-30 05:00:00-07:00,2026-09-05 01:00:00,6.613473,6.6611586,6.564291,6.609532,7.429
20260830_050000,2026-08-30 05:00:00-07:00,2026-09-05 05:00:00,6.5963926,6.7067447,6.5549994,6.6613817,7.429
20260830_050000,2026-08-30 05:00:00-07:00,2026-09-05 09:00:00,6.6832643,6.7273464,6.5956335,6.644411,7.429
20260830_050000,2026-08-30 05:00:00-07:00,2026-09-05 13:00:00,6.638099,6.7108297,6.5683694,6.6774592,7.429
20260830_050000,2026-08-30 05:00:00-07:00,2026-09-05 17:00:00,6.678553,6.7419353,6.623553,6.6834564,7.429
20260830_050000,2026-08-30 05:00:00-07:00,2026-09-05 21:00:00,6.6023016,6.733883,6.5196066,6.6117744,7.429
20260830_050000,2026-08-30 05:00:00-07:00,2026-09-06 01:00:00,6.53681,6.6745343,6.4761443,6.611912,7.429
20260830_050000,2026-08-30 05:00:00-07:00,2026-09-06 05:00:00,6.5232954,6.722143,6.452308,6.582728,7.429
20260830_050000,2026-08-30 05:00:00-07:00,2026-09-06 09:00:00,6.5644364,6.6388803,6.5242305,6.591452,7.429
20260830_050000,2026-08-30 05:00:00-07:00,2026-09-06 13:00:00,6.5698185,6.688925,6.483375,6.587603,7.429
20260830_050000,2026-08-30 05:00:00-07:00,2026-09-06 17:00:00,6.604439,6.6822033,6.48078,6.557934,7.429
20260830_050000,2026-08-30 05:00:00-07:00,2026-09-06 21:00:00,6.529458,6.6464486,6.4412594,6.570578,7.429
20260830_050000,2026-08-30 05:00:00-07:00,2026-09-07 01:00:00,6.509195,6.704623,6.487486,6.6079454,7.429
20260830_050000,2026-08-30 05:00:00-07:00,2026-09-07 05:00:00,6.50882,6.6430254,6.4306345,6.57198,7.429
20260830_090000,2026-08-30 09:00:00-07:00,2026-08-30 13:00:00,7.3817267,7.461373,7.314104,7.392034,7.433
20260830_090000,2026-08-30 09:00:00-07:00,2026-08-30 17:00:00,7.388427,7.4520307,7.295519,7.3600316,7.433
20260830_090000,2026-08-30 09:00:00-07:00,2026-08-30 21:00:00,7.348926,7.4192,7.270882,7.3417044,7.433
20260830_090000,2026-08-30 09:00:00-07:00,2026-08-31 01:00:00,7.332691,7.412181,7.250789,7.3320417,7.433
20260830_090000,2026-08-30 09:00:00-07:00,2026-08-31 05:00:00,7.3174305,7.403056,7.2461762,7.321731,7.433
20260830_090000,2026-08-30 09:00:00-07:00,2026-08-31 09:00:00,7.317092,7.399784,7.2624846,7.3404074,7.433
20260830_090000,2026-08-30 09:00:00-07:00,2026-08-31 13:00:00,7.3116355,7.3795867,7.2223887,7.2832756,7.433
20260830_090000,2026-08-30 09:00:00-07:00,2026-08-31 17:00:00,7.2696548,7.3475995,7.2054534,7.267154,7.433
20260830_090000,2026-08-30 09:00:00-07:00,2026-08-31 21:00:00,7.2544975,7.3369274,7.183953,7.2629642,7.433
20260830_090000,2026-08-30 09:00:00-07:00,2026-09-01 01:00:00,7.261143,7.352911,7.17498,7.25461,7.433
20260830_090000,2026-08-30 09:00:00-07:00,2026-09-01 05:00:00,7.2565002,7.327103,7.1416483,7.2090654,7.433
20260830_090000,2026-08-30 09:00:00-07:00,2026-09-01 09:00:00,7.198371,7.293197,7.11692,7.1942234,7.433
20260830_090000,2026-08-30 09:00:00-07:00,2026-09-01 13:00:00,7.1847672,7.27416,7.103219,7.180805,7.433
20260830_090000,2026-08-30 09:00:00-07:00,2026-09-01 17:00:00,7.1655912,7.2276073,7.076155,7.14503,7.433
20260830_090000,2026-08-30 09:00:00-07:00,2026-09-01 21:00:00,7.112145,7.186245,7.038025,7.1123433,7.433
20260830_090000,2026-08-30 09:00:00-07:00,2026-09-02 01:00:00,7.101321,7.173136,6.9867783,7.039063,7.433
20260830_090000,2026-08-30 09:00:00-07:00,2026-09-02 05:00:00,7.028217,7.111474,6.9298544,7.0096817,7.433
20260830_090000,2026-08-30 09:00:00-07:00,2026-09-02 09:00:00,6.9368205,7.0518427,6.858801,6.9265194,7.433
20260830_090000,2026-08-30 09:00:00-07:00,2026-09-02 13:00:00,6.944467,7.024017,6.8774123,6.928731,7.433
20260830_090000,2026-08-30 09:00:00-07:00,2026-09-02 17:00:00,6.9128036,7.0332465,6.83598,6.9310193,7.433
20260830_090000,2026-08-30 09:00:00-07:00,2026-09-02 21:00:00,6.905361,6.9854174,6.8193884,6.8819976,7.433
20260830_090000,2026-08-30 09:00:00-07:00,2026-09-03 01:00:00,6.8680506,6.9187617,6.7865334,6.853126,7.433
20260830_090000,2026-08-30 09:00:00-07:00,2026-09-03 05:00:00,6.8421087,6.94787,6.7047944,6.83476,7.433
20260830_090000,2026-08-30 09:00:00-07:00,2026-09-03 09:00:00,6.8283973,6.903795,6.7697754,6.8406744,7.433
20260830_090000,2026-08-30 09:00:00-07:00,2026-09-03 13:00:00,6.8376055,6.9083276,6.7459145,6.829884,7.433
20260830_090000,2026-08-30 09:00:00-07:00,2026-09-03 17:00:00,6.7312512,6.9289937,6.6421604,6.803684,7.433
20260830_090000,2026-08-30 09:00:00-07:00,2026-09-03 21:00:00,6.7485814,6.863261,6.584477,6.755104,7.433
20260830_090000,2026-08-30 09:00:00-07:00,2026-09-04 01:00:00,6.72149,6.8167477,6.6482744,6.732093,7.433
20260830_090000,2026-08-30 09:00:00-07:00,2026-09-04 05:00:00,6.6521487,6.7741,6.520368,6.698319,7.433
20260830_090000,2026-08-30 09:00:00-07:00,2026-09-04 09:00:00,6.6637163,6.799683,6.461507,6.7151017,7.433
20260830_090000,2026-08-30 09:00:00-07:00,2026-09-04 13:00:00,6.6671367,6.730358,6.6029973,6.668289,7.433
20260830_090000,2026-08-30 09:00:00-07:00,2026-09-04 17:00:00,6.5782104,6.742977,6.4264627,6.6574364,7.433
20260830_090000,2026-08-30 09:00:00-07:00,2026-09-04 21:00:00,6.6347313,6.7048316,6.5511603,6.660696,7.433
20260830_090000,2026-08-30 09:00:00-07:00,2026-09-05 01:00:00,6.586496,6.738401,6.464673,6.6881332,7.433
20260830_090000,2026-08-30 09:00:00-07:00,2026-09-05 05:00:00,6.6736126,6.78672,6.562365,6.644838,7.433
20260830_090000,2026-08-30 09:00:00-07:00,2026-09-05 09:00:00,6.6219463,6.7183642,6.5600696,6.646532,7.433
20260830_090000,2026-08-30 09:00:00-07:00,2026-09-05 13:00:00,6.6386704,6.701446,6.563203,6.627532,7.433
20260830_090000,2026-08-30 09:00:00-07:00,2026-09-05 17:00:00,6.6232176,6.716698,6.558167,6.6641903,7.433
20260830_090000,2026-08-30 09:00:00-07:00,2026-09-05 21:00:00,6.640847,6.7782664,6.4982185,6.656137,7.433
20260830_090000,2026-08-30 09:00:00-07:00,2026-09-06 01:00:00,6.6643324,6.7194915,6.603539,6.675835,7.433
20260830_090000,2026-08-30 09:00:00-07:00,2026-09-06 05:00:00,6.6267395,6.7155166,6.4888473,6.639645,7.433
20260830_090000,2026-08-30 09:00:00-07:00,2026-09-06 09:00:00,6.644365,6.699364,6.595019,6.6526394,7.433
20260830_090000,2026-08-30 09:00:00-07:00,2026-09-06 13:00:00,6.6341734,6.6806498,6.5956197,6.6477094,7.433
20260830_090000,2026-08-30 09:00:00-07:00,2026-09-06 17:00:00,6.640718,6.7335258,6.5872793,6.6560903,7.433
